Unnamed: 0,Year,Movie,Video_ID,Views,Likes,Comments,IMDb_Rating,numVotes,key,Gross,clean_title
0,2023.0,Barbie,pBk4NYhWNMM,88455374.0,904310.0,37341.0,6.8,605130.0,barbie,1445638421.0,barbie
1,2023.0,The Super Mario Bros. Movie,TnGl01FkMMo,33790399.0,285229.0,0.0,7.0,267191.0,the super mario bros movie,1362034072.0,the super mario bros movie
2,2023.0,Oppenheimer,uYPbbksJxIg,73045214.0,829634.0,33806.0,8.3,883245.0,oppenheimer,972444774.0,oppenheimer
3,2023.0,Guardians of the Galaxy Vol. 3,u3V5KDHRQvk,35295118.0,801265.0,39051.0,7.9,426095.0,guardians of the galaxy vol 3,845555777.0,guardians of the galaxy vol 3
4,2023.0,Fast X,32RAq6JzY-w,42357594.0,400001.0,31469.0,5.7,134568.0,fast x,704875015.0,fast x
5,2023.0,Spider-Man: Across the Spider-Verse,cqGjhVJWtEg,37545479.0,915509.0,27945.0,8.5,451124.0,spiderman across the spiderverse,690615475.0,spiderman across the spiderverse
6,2023.0,Wonka,otNh9bTjXWg,46650672.0,486998.0,30194.0,7.0,176049.0,wonka,632302312.0,wonka
7,2023.0,The Little Mermaid,kpGo2_d3oYE,27786523.0,375357.0,78212.0,3.2,183.0,the little mermaid,569626289.0,the little mermaid
8,2023.0,The Little Mermaid,kpGo2_d3oYE,27786523.0,375357.0,78212.0,7.2,171479.0,the little mermaid,569626289.0,the little mermaid
9,2023.0,Mission: Impossible - Dead Reckoning Part One,avz06PDqDbM,31903038.0,338395.0,15860.0,7.6,284141.0,mission impossible  dead reckoning part one,567535383.0,mission impossible  dead reckoning part one
10,2023.0,Elemental,hXzcyx9V0xw,49800201.0,232867.0,12349.0,7.0,149548.0,elemental,496444308.0,elemental
11,2023.0,Ant-Man and the Wasp: Quantumania,ZlNFpri-Y40,34798992.0,1014940.0,40156.0,6.0,249573.0,antman and the wasp quantumania,476071180.0,antman and the wasp quantumania
12,2023.0,John Wick: Chapter 4,qEVUtrk8_B4,52028301.0,732489.0,29600.0,7.6,375258.0,john wick chapter 4,440157245.0,john wick chapter 4
13,2023.0,Transformers: Rise of the Beasts,itnqEauWQZM,35742600.0,426726.0,27985.0,6.0,121229.0,transformers rise of the beasts,438966392.0,transformers rise of the beasts
14,2023.0,Aquaman and the Lost Kingdom,UGc5Tzz19UY,6790240.0,46064.0,3338.0,5.6,106056.0,aquaman and the lost kingdom,434381226.0,aquaman and the lost kingdom
15,2023.0,Meg 2: The Trench,dG91B3hHyY4,48780639.0,318582.0,20353.0,5.0,92238.0,meg 2 the trench,397700317.0,meg 2 the trench
16,2023.0,Indiana Jones and the Dial of Destiny,eQfMbSe7F2g,17510100.0,0.0,18991.0,6.5,219054.0,indiana jones and the dial of destiny,383963057.0,indiana jones and the dial of destiny
17,2023.0,The Hunger Games: The Ballad of Songbirds & Snakes,RDE6Uz73A7g,25614308.0,221535.0,15487.0,6.7,159440.0,the hunger games the ballad of songbirds  snakes,337371917.0,the hunger games the ballad of songbirds  snakes
18,2023.0,Migration,cQfo0HJhCnE,24734627.0,61549.0,0.0,6.6,39933.0,migration,297404638.0,migration
19,2023.0,Five Nights at Freddy's,0VH9WCFV6XQ,44759028.0,878170.0,64060.0,5.4,111859.0,five nights at freddys,291493620.0,five nights at freddys
20,2023.0,Creed III,AHmCH7iB_IM,19427808.0,200759.0,10866.0,6.7,100072.0,creed iii,276148615.0,creed iii
21,2023.0,The Flash,hebWYacbdvc,21949292.0,274623.0,23127.0,6.6,231951.0,the flash,271333313.0,the flash
22,2023.0,The Nun II,QF-oyCwaArU,47688339.0,405151.0,14740.0,5.6,69932.0,the nun ii,269467073.0,the nun ii
23,2023.0,Taylor Swift: The Eras Tour,KudedLV0tP0,15061097.0,437822.0,20535.0,8.0,24134.0,taylor swift the eras tour,261656269.0,taylor swift the eras tour
24,2023.0,Wish,oyRxxpD3yNw,15546539.0,82365.0,14850.0,5.6,46614.0,wish,254971753.0,wish
25,2023.0,Wish,oyRxxpD3yNw,15546539.0,82365.0,14850.0,,,wish,254971753.0,wish
26,2023.0,Sound of Freedom,Rt0kp4VW1cI,10969638.0,141533.0,7859.0,7.6,130322.0,sound of freedom,250570396.0,sound of freedom
27,2023.0,Napoleon,OAZWXUkrjPc,37925356.0,373231.0,33858.0,6.3,172387.0,napoleon,221039523.0,napoleon
28,2023.0,Anyone But You,ESEc6W2h9_k,12573917.0,24129.0,1245.0,6.1,144546.0,anyone but you,219418334.0,anyone but you
29,2023.0,Trolls Band Together,qZ40Z62tcXM,11114550.0,29125.0,0.0,6.0,18017.0,trolls band together,209314496.0,trolls band together
30,2023.0,Dungeons & Dragons: Honor Among Thieves,IiMinixSXII,25190915.0,186569.0,13671.0,7.2,258938.0,dungeons  dragons honor among thieves,208177026.0,dungeons  dragons honor among thieves
31,2023.0,The Marvels,wS_qbDztgVY,25950721.0,293432.0,34165.0,5.5,147692.0,the marvels,206136557.0,the marvels
32,2023.0,PAW Patrol: The Mighty Movie,UDgjJ9XzgHk,10589682.0,33519.0,0.0,5.9,5907.0,paw patrol the mighty movie,202231360.0,paw patrol the mighty movie
33,2023.0,The Equalizer 3,19ikl8vy4zs,18973331.0,187725.0,14328.0,6.8,144236.0,the equalizer 3,191067560.0,the equalizer 3
34,2023.0,Insidious: The Red Door,ZuQuOnYnr3Q,26941376.0,154563.0,5512.0,5.5,57909.0,insidious the red door,189086877.0,insidious the red door
35,2023.0,Teenage Mutant Ninja Turtles: Mutant Mayhem,IHvzw4Ibuho,17815392.0,99841.0,8114.0,7.2,72969.0,teenage mutant ninja turtles mutant mayhem,180513586.0,teenage mutant ninja turtles mutant mayhem
36,2023.0,The Boy and the Heron,t5khm-VjEu4,19583666.0,105507.0,3374.0,7.4,94462.0,the boy and the heron,173407313.0,the boy and the heron
37,2023.0,Scream VI,h74AXqw4Opc,22145425.0,176470.0,15483.0,6.4,137279.0,scream vi,168961389.0,scream vi
38,2023.0,Killers of the Flower Moon,7cx9nCHsemc,19508763.0,68138.0,4788.0,7.6,280684.0,killers of the flower moon,157026901.0,killers of the flower moon
39,2023.0,Evil Dead Rise,smTK_AeAPHs,26487143.0,258206.0,11570.0,6.5,155172.0,evil dead rise,147033054.0,evil dead rise
40,2023.0,The Exorcist: Believer,PIxpPMyGcpU,32196434.0,112403.0,13595.0,4.8,46412.0,the exorcist believer,136284218.0,the exorcist believer
41,2023.0,Shazam! Fury of the Gods,Zi88i4CpHe4,21291513.0,225850.0,10857.0,5.9,136866.0,shazam fury of the gods,134038006.0,shazam fury of the gods
42,2023.0,Blue Beetle,vS3_72Gb-bI,31729525.0,514441.0,30862.0,5.9,108006.0,blue beetle,130788072.0,blue beetle
43,2023.0,A Haunting in Venice,yEddsSwweyE,7751513.0,48140.0,2217.0,6.5,130983.0,a haunting in venice,122290456.0,a haunting in venice
44,2023.0,Gran Turismo,GVPzGBvPrzw,19996901.0,203522.0,11000.0,7.1,120008.0,gran turismo,122101055.0,gran turismo
45,2023.0,Haunted Mansion,AjLKTz81bj8,6406729.0,31512.0,2289.0,6.0,47281.0,haunted mansion,117449790.0,haunted mansion
46,2023.0,Poor Things,_klfx5sGzFk,1187996.0,3638.0,235.0,7.8,339506.0,poor things,117403988.0,poor things
47,2023.0,Godzilla Minus One,nAYKaslCXPc,2331765.0,35259.0,2719.0,7.7,169313.0,godzilla minus one,115857413.0,godzilla minus one
48,2023.0,Pathaan,vqu4z34wENw,104179067.0,2455233.0,198199.0,5.8,160632.0,pathaan,112583450.0,pathaan
49,2023.0,Saw X,t3PzUo4P21c,39333347.0,175484.0,15399.0,6.6,89114.0,saw x,111823047.0,saw x
50,2023.0,Detective Conan: Black Iron Submarine,0rNpSmVmN2U,294744.0,2682.0,268.0,7.1,2488.0,detective conan black iron submarine,106771806.0,detective conan black iron submarine
51,2023.0,The Creator,ex3C1-5Dhb8,16951714.0,118835.0,8956.0,6.7,185067.0,the creator,104272136.0,the creator
52,2023.0,12.12: The Day,H_zrVAVlZw0,110415.0,587.0,164.0,7.6,4176.0,1212 the day,97476565.0,1212 the day
53,2023.0,Animal,8FkLRUJj-o0,112878768.0,1899425.0,72300.0,6.1,105795.0,animal,92870227.0,animal
54,2023.0,Animal,8FkLRUJj-o0,112878768.0,1899425.0,72300.0,6.6,852.0,animal,92870227.0,animal
55,2023.0,Talk to Me,aLAKJu9aJys,21233286.0,126972.0,6744.0,6.5,82.0,talk to me,92181735.0,talk to me
56,2023.0,Air,Euy4Yu6B3nU,14459115.0,44277.0,2796.0,7.4,183348.0,air,90060106.0,air
57,2023.0,Air,Euy4Yu6B3nU,14459115.0,44277.0,2796.0,7.4,183348.0,air,5468936.0,air
58,2023.0,Air,Euy4Yu6B3nU,14459115.0,44277.0,2796.0,5.3,444.0,air,90060106.0,air
59,2023.0,Air,Euy4Yu6B3nU,14459115.0,44277.0,2796.0,5.3,444.0,air,5468936.0,air
60,2023.0,Cocaine Bear,DuWEEKeJLMI,26043937.0,147847.0,12657.0,5.9,119672.0,cocaine bear,88314672.0,cocaine bear
61,2023.0,No Hard Feelings,P15S6ND8kbQ,24857186.0,113135.0,5367.0,6.3,195622.0,no hard feelings,87256407.0,no hard feelings
62,2023.0,The Roundup: No Way Out,PmqABHW0qfc,109990.0,277.0,9.0,6.6,7336.0,the roundup no way out,83410298.0,the roundup no way out
63,2023.0,The Pope's Exorcist,YJXqvnT_rsk,23748459.0,116191.0,7409.0,6.1,96066.0,the popes exorcist,76987621.0,the popes exorcist
64,2023.0,Plane,M25zXBIUVr0,32117571.0,43287.0,3351.0,6.5,92151.0,plane,74515586.0,plane
65,2023.0,Titanic 25 Year Anniversary,I7c1etV7D7g,3226709.0,24558.0,1382.0,,,titanic 25 year anniversary,70157472.0,titanic 25 year anniversary
